"idade","renda","divida","utilizacao_credito","consultas_recentes","inadimplencia","idade_cat"
43,4999.99643050196,2000.37316926984,0,5.01000167266986,1,"(39,49]"
34,4999.22428013628,1998.66404250444,1,6.19330102986483,0,"(28,39]"
29,5000.31925175361,1999.29307435614,1,4.99924757273124,0,"(28,39]"
19,4998.72656205998,1997.40098417612,1,6.2468733868695,0,"[18,28]"
39,5000.00953862885,2000.78985622476,1,5.29090112458355,0,"(28,39]"
51,5000.00698080404,1999.47415626759,0.209306575292566,4.43013893976332,0,"(49,60]"
44,4998.66462646105,1999.55374703316,1,3.25305295100131,0,"(39,49]"
51,5000.54156284112,2000.68886281321,0.159052061282497,4.13418033352881,0,"(49,60]"
21,5000.42588187393,2001.47789606842,1,7.23245626273505,1,"[18,28]"
57,4999.74952932798,2001.47340445541,0.209659510805717,4.88493512357149,0,"(49,60]"
54,5000.83359566696,2000.05242499587,0,3.2898305569966,0,"(49,60]"
33,5000.00837372983,1999.22979888867,0.92977800701832,4.16573162507385,1,"(28,39]"
68,4999.92558893991,1999.75505920521,0,2.45697391803294,0,"(60,70]"
19,5001.03051390269,2000.15841490333,0,4.4916999950004,1,"[18,28]"
54,5001.13224877263,2000.85535966131,0,4.63252320186676,1,"(49,60]"
36,4999.03844367174,1998.46802903754,1,5.13153178226012,0,"(28,39]"
59,4999.00476355867,1998.96851312663,1,6.75645332187637,0,"(49,60]"
45,4999.1250962062,2000.10497314775,0,4.4965962692883,1,"(39,49]"
22,5000.5976340659,2000.04136588412,0.138215945430592,5.13836263438248,1,"[18,28]"
30,5000.36913731423,1999.81453713497,0.840346333779989,6.87121987020699,1,"(28,39]"
52,4999.06272904738,1998.88330151398,1,5.48537448600704,0,"(49,60]"
33,4999.12474973117,1999.07204432191,0,5.7761354394313,1,"(28,39]"
61,5000.33176882868,1999.65573893362,0.595569602912359,4.13651264576321,0,"(60,70]"
53,4999.40967709655,1999.1943153899,0,3.53271443639485,0,"(49,60]"
53,5000.8299625225,1998.74414009058,1,5.06477375065217,0,"(49,60]"
53,5000.99240563892,2000.95305604734,0,4.49035413046425,0,"(49,60]"
66,4998.00043688757,1998.03266052683,0,5.66162637669443,1,"(60,70]"
18,4998.66629301087,1998.77524456348,0.532359050601315,4.95842333863901,0,"[18,28]"
45,4999.8664087907,1999.39110923075,0,4.86987934956903,1,"(39,49]"
35,5001.28563340602,2001.89604671471,1,6.28564106434058,0,"(28,39]"
21,5000.97070883093,2000.73222395599,0.0423699415949722,4.1975019379053,1,"[18,28]"
57,5001.03114453543,2001.88846029031,1,5.90815394671301,0,"(49,60]"
59,4999.87160272617,1998.93352421773,0.217256935619906,5.0599994383034,0,"(49,60]"
49,5001.23923954737,2001.79281973381,0,4.20011833397973,1,"(39,49]"
27,4999.51887929228,2000.93361925278,1,6.25052965569864,0,"[18,28]"
51,4999.63932970259,1998.60237333351,1,6.25577360391138,0,"(49,60]"
38,4998.78855863658,2000.26432270849,0.701945909146709,5.55862742294387,0,"(28,39]"
68,5000.71386606048,1998.727870996,0.426272232746052,6.34522447359725,0,"(60,70]"
20,4999.55031185015,2000.10729039626,0.922813600078814,6.1639098213355,0,"[18,28]"
37,5002.0261020986,1999.87914283693,0.821759984361339,4.72487584731683,0,"(28,39]"
37,4998.92282643455,1999.78550787741,0.408505607363915,4.51163853463459,0,"(28,39]"
20,5000.76010455266,2000.41824301937,1,4.47466186091083,0,"[18,28]"
68,5000.67974563762,2001.18723386278,0,5.56369066007398,1,"(60,70]"
67,4997.3081249321,1999.83681461342,1,5.24132792902387,0,"(60,70]"
65,4999.62982372676,1997.96834532148,1,5.41994703577214,0,"(60,70]"
62,4999.20688374571,2001.75900308915,0.032597126175156,4.33948346578416,1,"(60,70]"
31,5001.19707997495,2000.89548362369,0,4.92235500222747,0,"(28,39]"
32,5000.55330577555,2000.20725424198,1,5.55523347709828,0,"(28,39]"
27,4999.4640324062,1998.81802770446,0.215319884525148,4.66200463062922,0,"[18,28]"
22,5000.49503771996,2000.83771477169,0.569398680175181,4.47434543843275,0,"[18,28]"
19,5000.44348134865,1997.64052288361,1,5.44635894812835,0,"[18,28]"
63,5001.4810367806,2000.84206123554,0.605415270576347,4.36627748011835,0,"(60,70]"
24,5001.74532453955,2001.51495270595,0,3.96575996155712,0,"[18,28]"
33,4999.86096063243,1999.71291048791,0.218232942546287,5.5227438738152,1,"(28,39]"
53,4998.79721164158,2001.11898656476,0,6.57172442885672,1,"(49,60]"
40,5000.71196599198,2000.88181538978,0,4.93186412869038,1,"(39,49]"
67,4998.79429181468,1999.5086614459,0.904822700882651,4.37961311171332,0,"(60,70]"
58,4998.1010431621,1999.06512897312,0,5.09586971752498,1,"(49,60]"
30,5001.26419268684,2001.0610202872,0,3.63391878568956,0,"(28,39]"
50,5000.34439984343,2000.55054707592,0,4.2954442287089,1,"(49,60]"
35,5000.61016531926,2002.07225659299,1,5.76526164838999,0,"(28,39]"
42,5000.40951259052,1999.9748618076,0,5.33367753616242,1,"(39,49]"
29,5000.17369331331,1998.35775474345,1,4.11243896358755,0,"(28,39]"
34,5000.07838518294,1999.90814887059,0,5.75895089322779,1,"(28,39]"
53,4997.51654609729,1998.81564986178,0.489189481681342,7.51055133100357,1,"(49,60]"
29,5000.86778298755,2000.43118896783,0.622677334201227,4.77250847185085,0,"(28,39]"
56,5000.12160096572,1998.40149874006,0.225104197421318,4.48040939416638,0,"(49,60]"
19,5001.04426216875,2000.20257091061,0.30229426872347,4.56801023678305,1,"[18,28]"
61,4999.56131366202,1997.63790384906,0,4.00748959148049,0,"(60,70]"
56,5000.72767825901,2001.28236207041,0,5.34337085223945,0,"(49,60]"
31,4999.18602979832,2001.04094130519,0,5.92477360054506,1,"(28,39]"
34,4999.09363079505,1999.52438795801,0,2.70207942622921,0,"(28,39]"
62,4998.74677315579,2000.34887200935,0,5.92523737514325,1,"(60,70]"
46,4999.93614185266,2000.35368095748,0,5.26564771255117,1,"(39,49]"
57,5001.66215998543,2000.79688313342,0,4.11280941087488,1,"(49,60]"
66,5001.69388629654,1999.71068550498,1,4.47926090846232,0,"(60,70]"
51,4999.04072161274,1999.09715329978,1,6.43846381800107,0,"(49,60]"
22,4997.08005767133,2001.24850031592,0,4.84897010279406,1,"[18,28]"
21,4999.22843319337,2000.17838369578,1,4.51822986242182,0,"[18,28]"
57,5000.97295703697,2000.04155146602,1,6.45752016297943,0,"(49,60]"
24,5001.42925693576,2000.75076255145,0,4.74900811841699,0,"[18,28]"
48,4999.86074562024,2000.13372139206,1,4.85883834399727,0,"(39,49]"
25,4999.15161512366,1999.69624711261,0.2810188698881,3.84070326426247,0,"[18,28]"
32,4999.63203726148,1998.74815039268,0,4.29521434867758,0,"(28,39]"
60,5000.30348954343,1999.24800623257,1,5.97103031628981,0,"(49,60]"
39,5000.5600178242,1999.20070884495,0.798459968602827,4.14343618299043,0,"(28,39]"
69,5000.92672057518,1999.22191288371,1,5.79055115974281,0,"(60,70]"
28,5000.27535233686,2000.05313844566,0.926696575855314,4.84688041916211,0,"[18,28]"
70,4998.8208884636,2000.44823216317,0,5.80781112010299,0,"(60,70]"
35,4998.36189766742,2000.35950855118,0,5.68171055995585,1,"(28,39]"
61,4999.53256096202,1999.99713896164,1,3.71651341072259,0,"(60,70]"
41,4999.42125308339,2001.07567251455,0,5.65102182762533,1,"(39,49]"
36,5000.01346661273,1999.86264215405,0,3.8452072448369,1,"(28,39]"
20,4998.7479351978,2001.11061488072,0,4.07273743048018,0,"[18,28]"
61,5000.46282836004,2001.87125503848,0.407478352834121,3.64273420186836,1,"(60,70]"
58,4999.39245960203,2000.26512913654,1,6.23149382219153,0,"(49,60]"
56,4999.50795412504,2001.0131160112,0.880295049100164,6.46142325588398,1,"(49,60]"
45,4999.92368537467,2002.1904302073,0,3.61455214712995,0,"(39,49]"
44,4997.2381745921,1998.29315825818,0.0832616499287516,6.04130404976665,0,"(39,49]"
44,4998.7483269023,2000.908926094,0,6.40977110579653,1,"(39,49]"
19,4999.01819269732,2002.17180603552,0,5.65250028023043,1,"[18,28]"
27,4998.67039651392,2001.1974868213,1,6.20337030093438,1,"[18,28]"
44,4999.62718404599,1999.78024119668,1,4.99771456491903,0,"(39,49]"
23,4999.4854937862,1998.80424034936,0.248033351996183,3.89734130211326,0,"[18,28]"
69,5001.69303782804,1999.85463963264,0.212856290352089,3.64178790243076,0,"(60,70]"
44,4999.36508921726,2000.47711863928,0,5.47186794293909,0,"(39,49]"
47,5001.49335709176,2000.70734003365,0,3.048063192739,0,"(39,49]"
61,4999.06699774752,1999.19592866323,0.223866129573864,4.47626052593399,0,"(60,70]"
22,4998.93698257303,1998.72268215955,0,5.77117036259382,0,"[18,28]"
48,5000.15136149075,2000.68522707533,0.567987535128298,6.30080803263107,0,"(39,49]"
37,5001.35646072903,2001.12364122358,1,5.47371531516428,0,"(28,39]"
66,4999.17781190599,2000.42535314382,0.106868098888699,7.22866781221012,1,"(60,70]"
37,4999.16159691451,1999.88367516437,0.505811982019594,5.37111419964871,0,"(28,39]"
23,5000.8888559067,1999.97805322043,0,4.19852307468868,1,"[18,28]"
19,4999.57299958786,2000.02840082924,0.194232935655955,5.10063097836167,1,"[18,28]"
43,4999.7586989579,2001.35651817925,0.279377554432276,5.98191928834593,0,"(39,49]"
20,5000.99291735095,1999.2890398388,0,6.77101689463306,0,"[18,28]"
61,4998.30000949781,2000.17959414281,0,1.9960394002449,0,"(60,70]"
33,4998.85781397587,2000.81803192833,0.296614444142791,5.71484690182133,1,"(28,39]"
60,5001.06111428513,1999.11746229015,1,5.26053895481953,0,"(49,60]"
37,4999.93848102365,1999.93570723379,1,4.57946584918665,0,"(28,39]"
26,4998.82760765284,1999.8013280318,0,4.48703020992739,0,"[18,28]"
42,5000.29961091593,1999.84781637627,0.357574370157963,4.74123302349403,1,"(39,49]"
67,4998.41211086532,1999.74483349447,0,4.03419478188485,1,"(60,70]"
49,5002.66334109557,2000.17796938037,0.608268519325624,3.91166586931078,0,"(39,49]"
24,5000.08854152229,1999.56961922552,0,4.28355144751862,1,"[18,28]"
30,5000.42727889213,1999.36408380301,0,3.8757689956463,0,"(28,39]"
43,5000.72581616549,1999.44000270294,1,5.43032856237168,0,"(39,49]"
42,5001.15909834912,2000.44897280314,1,4.51254562241549,0,"(39,49]"
59,4999.98065934536,2000.31868309372,0.502890257961904,5.99212996981054,0,"(49,60]"
64,5000.68943199395,2000.49645065602,1,5.20003025526575,0,"(60,70]"
29,4999.21265834509,1999.85205553627,0.390298081663539,3.46104767791576,1,"(28,39]"
44,5000.75217765868,2000.60005843768,0,4.36024972761955,1,"(39,49]"
46,5000.50587238445,1999.07414247585,0.20038913712455,2.84503251527536,0,"(39,49]"
58,4999.7058564955,2001.44670753326,0,6.47585285460311,1,"(49,60]"
41,4999.3128348068,1999.45851217228,0,4.54363636643408,0,"(39,49]"
63,4999.46328122751,1999.67232334189,0.201268537014659,5.26657759662063,0,"(60,70]"
19,4998.62466870528,1998.86147556896,0,3.8477151394032,0,"[18,28]"
50,4998.25917299571,1995.91887241101,0.904512895680928,3.48374746072816,0,"(49,60]"
31,5000.01456648593,2000.7034968574,0,4.65618219132098,1,"(28,39]"
39,4999.48010909796,1998.78316791926,0,4.15251421028452,0,"(28,39]"
62,5000.00261647538,1999.99559420779,1,3.95405599797019,0,"(60,70]"
32,4999.62400263916,2001.08404180095,1,6.72103491090488,0,"(28,39]"
52,4999.21329260644,2000.04617745563,0.546553879089999,6.24098489367271,1,"(49,60]"
36,5000.48872230364,1999.65666508805,0.388183258028042,4.97589128588701,1,"(28,39]"
62,5000.01033984591,1999.60241025243,0,3.30573686231445,0,"(60,70]"
46,5000.08151283334,2000.29110201252,1,5.05384875682289,1,"(39,49]"
34,4999.19364511338,1999.31346530769,0,5.98134977411538,0,"(28,39]"
42,5001.22113113153,2000.76333959539,1,3.47279897942498,0,"(39,49]"
55,4998.92894625134,2001.17076213734,0,3.71726832821739,0,"(49,60]"
55,5000.29668665323,1999.52415166606,0.99492777217189,5.60395668570411,0,"(49,60]"
57,4999.98924445515,1999.39805754385,1,4.14905603041219,0,"(49,60]"
45,5000.33779244696,2002.05375650504,0.429186645216134,5.69009057741566,1,"(39,49]"
36,5000.11673334475,1998.36253161546,0,2.84099724155809,1,"(28,39]"
29,4999.21217161145,1998.95065052068,0,3.76662880378878,0,"(28,39]"
26,5001.30860180119,2000.47034663255,0.287148058347704,4.1366374675782,1,"[18,28]"
63,4999.57840289951,1999.2438232262,0.256389004588404,5.53916779589321,0,"(60,70]"
44,5000.22911832408,1998.59044349341,0.104455926185834,5.12404854380926,1,"(39,49]"
23,4999.62447612299,2000.70070291333,1,6.51953608661654,0,"[18,28]"
63,5001.00312804798,2000.95515488387,1,5.0536781212493,0,"(60,70]"
19,4999.04472488787,1997.80535985527,1,4.54295364379327,0,"[18,28]"
68,4999.4714808799,1999.49264693683,1,5.80061245456539,0,"(60,70]"
40,5001.23947788021,2000.42939535662,0.580069787333584,5.95667872392205,0,"(39,49]"
49,5000.45444454816,1998.92726330303,0,3.9118291264607,0,"(39,49]"
58,5001.19572036369,2001.27549687054,0,3.51685181382642,0,"(49,60]"
57,5000.14640332354,1999.5383546177,1,5.55030022923042,0,"(49,60]"
30,4999.34420900788,1999.57248713398,1,5.46704028859783,1,"(28,39]"
28,5000.64105791559,1998.50113585916,1,4.31228185243787,0,"[18,28]"
63,4999.4084928285,2001.42882424545,0,7.28923745754294,1,"(60,70]"
23,4999.91389294698,2001.3972133931,1,6.38134488724758,0,"[18,28]"
18,4999.83716078746,1999.72409146095,0.944456722272104,5.52556335499545,0,"[18,28]"
36,5001.17499804911,2000.47862530506,1,5.80475741474633,0,"(28,39]"
38,5000.28341612253,1999.02232453976,0.125156093438149,4.88290100843484,0,"(28,39]"
25,5001.35362889022,2001.33887940444,0.134845018832687,5.54334339833856,1,"[18,28]"
62,4999.18571678152,1998.8320970526,1,5.96146473079845,0,"(60,70]"
60,4999.81067930543,2000.12605816678,0,3.90601612871801,0,"(49,60]"
48,5000.12020066214,2001.16304510128,0.459969889287825,5.50803467474317,0,"(39,49]"
24,4999.745344794,1998.84444559708,1,4.9404773527018,0,"[18,28]"
29,5000.13563230715,1998.58087973042,0.983851121854295,3.89182302351755,0,"(28,39]"
58,4999.59691133959,2001.57920391991,0.547034509158342,5.82537942574145,0,"(49,60]"
32,5000.83263037277,1999.88445974682,0.194045148944188,4.76125430243073,1,"(28,39]"
26,4998.49232593022,1999.92502481657,0.219518934058557,6.12369203538811,1,"[18,28]"
70,5000.14804431571,1999.81653993204,1,5.63347744432125,0,"(60,70]"
60,4998.61953249177,1999.36556219676,0,3.67856505669195,0,"(49,60]"
48,5001.34431461713,1999.56474432103,1,4.69235537670025,0,"(39,49]"
48,4999.96437067433,1999.50339357533,1,4.01347869199798,0,"(39,49]"
32,4998.65599472091,2000.22495972548,0,4.12450064290776,0,"(28,39]"
60,4999.02902660933,2000.62347086617,0.287108470661895,6.08207644546027,0,"(49,60]"
43,5000.00818494767,1998.77958331009,0.924165288643043,4.14679040860324,0,"(39,49]"
38,5000.64288390477,2001.27329090232,0,5.68442655249184,1,"(28,39]"
61,4999.4290589724,2000.77291218167,0.591579964740363,6.14142161876881,1,"(60,70]"
31,4998.86836442641,2000.19384200583,0.679655052553191,5.474496715478,0,"(28,39]"
70,4999.75796143573,2000.65897848158,0,3.85497376110411,0,"(60,70]"
58,5000.30997344582,1999.96056989479,1,7.74618898986217,0,"(49,60]"
60,5000.18541002321,2000.33523235776,0.866550572372556,5.18413078881041,0,"(49,60]"
18,4999.78155332886,1998.88281072715,1,6.18887361542459,0,"[18,28]"
25,5000.31966314296,1999.25283043568,1,6.47314410240346,0,"[18,28]"
28,5000.49835836243,1997.96534874595,0.957446229559546,3.88947110051346,0,"[18,28]"
61,4999.48902952679,1999.353661907,0.626210992883729,6.75397096528618,0,"(60,70]"
60,5000.36133318707,2000.49021473952,0.926027456815297,6.15689819938943,0,"(49,60]"
19,5002.06467424365,2001.12231934003,1,4.5315094353243,0,"[18,28]"
44,4999.73908285522,2000.56455052714,1,6.86091590824995,0,"(39,49]"
20,4999.40819135775,1998.40028993963,0.145372123067999,4.69345058065988,1,"[18,28]"
41,4998.50177323693,1998.92151002064,1,6.06969031606378,0,"(39,49]"
45,4997.50244177205,1998.67100701006,0.778729145553418,5.49953476659912,0,"(39,49]"
32,4999.12558695306,1999.01601852089,0.00156197735622976,3.94153494390754,0,"(28,39]"
52,4999.82471096489,1999.26762640172,0.579972089118192,4.7716877440463,0,"(49,60]"
58,4999.00539296665,1998.3136833683,0.193368472767229,3.61772279363303,0,"(49,60]"
26,5000.88851228667,1999.77587810126,1,5.15828511650663,0,"[18,28]"
69,5000.7591231132,1997.6492250419,0.235458869814055,2.9941871875007,1,"(60,70]"
51,4999.4072377613,1999.80049027848,1,5.84497472423536,0,"(49,60]"
23,5000.55823887003,2000.02888555942,1,6.09788146055319,1,"[18,28]"
42,5000.16639125887,1999.48381965661,1,6.12138122934367,0,"(39,49]"
44,5000.51579163789,1999.53876225252,0.835178600531028,5.32375340463441,1,"(39,49]"
22,4998.92988564035,1998.5564299968,1,4.7088917148403,0,"[18,28]"
44,4999.73095340823,1996.90004298738,0.582551781673151,3.95613795406755,0,"(39,49]"
66,5000.91776795874,2000.79645240883,1,6.17639143572809,0,"(60,70]"
48,5001.23269009147,2000.60149207408,1,4.94857543857598,0,"(39,49]"
40,5000.56580106903,1999.4299286604,0.999875554659911,4.48438960456383,1,"(39,49]"
37,4999.63554613858,1999.1190259474,0.170654408401376,5.72645227750681,1,"(28,39]"
26,4999.93078932587,1999.38454970741,0,3.0029074648015,0,"[18,28]"
28,4998.48205386886,2000.70017387231,0.432898277308285,6.24998297512943,0,"[18,28]"
46,4999.1298949426,2000.03752548146,0,5.95836908122004,1,"(39,49]"
20,5000.30950618445,2000.15772359553,0.771509289385321,4.71932162695676,0,"[18,28]"
49,4999.14437730908,2000.38960684593,1,6.61506399657689,0,"(39,49]"
70,5000.17000329566,1999.83570105338,0.786747476155359,5.18957412936591,0,"(60,70]"
26,5001.19751180332,2000.84103281907,1,6.41717793775928,1,"[18,28]"
58,4999.48751921944,1999.33751848046,1,6.11434380895946,0,"(49,60]"
28,4999.42583975591,1998.59154992652,0,4.2937704198775,0,"[18,28]"
51,5000.34852951613,2000.514796357,0.790499374608757,5.3981593646704,0,"(49,60]"
45,4998.85214223534,2001.29375036719,0,3.31195394455075,1,"(39,49]"
40,4998.31174375844,2000.64961477212,0.257253778440102,5.83779297471669,1,"(39,49]"
25,4999.61435074088,1998.53750165237,0.0381023635029166,3.74747603886344,1,"[18,28]"
69,5000.40832739096,1999.01813762299,1,5.25019769194279,0,"(60,70]"
20,5000.80335661876,1999.33371434883,1,3.83703448548611,0,"[18,28]"
34,5000.02413317532,1999.53090795844,0,5.05532450462151,1,"(28,39]"
32,4999.69197044798,2000.78806715907,0,6.80132344231667,0,"(28,39]"
65,5000.78454714277,1999.33681457617,0.851733709557891,4.25398604897433,0,"(60,70]"
18,4999.87701581106,1999.7290225305,0.882725138488937,4.47252203242166,0,"[18,28]"
52,4999.07423173634,2000.64838001658,0.524271316623075,5.30512156622789,0,"(49,60]"
62,4998.26559298372,2000.72680967342,0,5.06373833547133,0,"(60,70]"
47,4998.25180951127,1998.20406684272,0,4.23416631977607,0,"(39,49]"
29,5000.6419535759,2000.42462479923,0,5.44121782639917,1,"(28,39]"
64,5000.91250961819,2000.53850369243,0,5.13307681975144,0,"(60,70]"
70,4999.68731650052,1999.73615271496,1,5.84351084986639,0,"(60,70]"
55,5001.7024523724,2000.34944512695,0,4.5901979286293,1,"(49,60]"
34,4999.92982160962,2001.43023155213,0,4.61800630995365,0,"(28,39]"
44,5000.21741854631,1999.88372415999,0,4.34188653623669,0,"(39,49]"
65,4999.95414203375,2000.47435459482,1,6.34296242111374,0,"(60,70]"
20,5000.11907145599,1999.06797796873,0.747864693259672,3.78660244990425,0,"[18,28]"
49,5000.19912552375,2000.36418574844,0,2.80833824392592,0,"(39,49]"
56,5002.46256569135,2001.22958979331,1,5.24088922934045,0,"(49,60]"
70,5000.03636340985,1999.75435603492,0.703296029311631,5.17592021320581,0,"(60,70]"
19,4998.97888027939,1999.64111957607,1,5.37962901786586,0,"[18,28]"
24,4998.31008262492,1999.97190020707,0.545047335611636,6.1821879430006,0,"[18,28]"
31,4999.34585369574,1999.07573389929,0,4.51842871883556,1,"(28,39]"
42,5002.16501874584,1998.95669192271,0.449998231678907,4.46628581475358,0,"(39,49]"
62,5001.12956088001,2000.24874519712,0,4.49526886979835,1,"(60,70]"
25,4998.82734134655,1999.72185337033,0.380347987666103,6.25464121616827,0,"[18,28]"
35,5000.16506928797,2000.20117138568,1,7.1501201890415,1,"(28,39]"
24,4999.84486716975,1999.56017453856,0.374078448842414,4.3244318115185,0,"[18,28]"
29,5002.14737858774,2001.01445789206,0.0288925976694087,4.27478056582176,1,"(28,39]"
37,4999.84235592449,2001.0613984416,0,3.50154298320088,0,"(28,39]"
27,4999.42574228737,1999.03659902218,1,5.08869204773607,0,"[18,28]"
36,4999.84693718853,2001.54875834058,0,5.03052264348117,1,"(28,39]"
49,5000.48837705806,2000.19022779815,0,5.56203055279266,1,"(39,49]"
69,4999.57163336557,2000.17872657715,1,6.27778155983691,0,"(60,70]"
30,4999.32122277518,1998.65653016924,0,4.64409914755683,0,"(28,39]"
64,4998.40209177788,2000.00073913135,0.322416819924213,4.04350762183843,1,"(60,70]"
48,4999.42638056839,2000.67514598217,0,5.41711902974891,0,"(39,49]"
35,4998.76985863711,1999.59583305536,0.941076403444218,5.64513768023166,0,"(28,39]"
45,5001.05559594404,1999.30518054563,1,6.00645438701597,1,"(39,49]"
64,5000.54784647407,2000.49984737949,1,6.3299576403416,0,"(60,70]"
31,5001.14959562563,1999.6663129328,0.0772311753024348,3.88216120457431,1,"(28,39]"
64,4999.89598164187,1999.75647577597,1,4.94184134235376,0,"(60,70]"
59,5002.05620868008,2001.73660095018,1,6.65478704859777,0,"(49,60]"
59,5002.48950138784,2001.73720842223,1,3.73606588018097,0,"(49,60]"
37,4998.8430436156,1998.59324292288,0,4.96796526871651,0,"(28,39]"
46,4998.4151699093,2000.21482989225,0,5.77650030146548,1,"(39,49]"
41,4998.09912528518,1999.07271920483,0.141184557069071,5.50871273830911,1,"(39,49]"
38,4999.77408570861,1998.51231092992,0,4.18484825576231,0,"(28,39]"
55,4999.67231852354,1999.87470461344,0.64933596966186,6.72090501001583,0,"(49,60]"
55,5000.07411730789,2000.47223894281,1,3.49422138189232,0,"(49,60]"
58,4998.67865762435,1999.73012503064,0,4.45411839918948,1,"(49,60]"
23,4998.25187844517,1998.5598358792,0,4.44933440847681,0,"[18,28]"
24,5000.22660659926,2001.81101162066,0,3.53411025492169,1,"[18,28]"
21,5001.08224473803,1999.9718859861,0,2.75647248777505,0,"[18,28]"
43,4998.2997872919,1998.8456214828,0.507249332897762,6.04449108813345,0,"(39,49]"
70,5000.58562752496,2000.48749501629,1,5.4342294035832,0,"(60,70]"
50,5000.25972364858,2000.22913707413,0.986678070848274,7.15601115675373,1,"(49,60]"
43,5000.3933144525,1999.60231607523,0.52919234280743,4.52282296832276,1,"(39,49]"
20,4999.3336085124,1999.65995774501,0.488434900668579,4.43414386394227,1,"[18,28]"
59,4998.5475583086,1997.60641337161,0.696447836906886,5.71227065585209,0,"(49,60]"
49,4999.26726143132,1999.25830331907,1,5.30123243625531,0,"(39,49]"
46,5000.92405096384,2000.03520730424,1,6.15233749958073,0,"(39,49]"
49,4999.4235014051,1999.14842618659,0.309867485729167,5.20870770145892,0,"(39,49]"
51,5001.88481887762,1997.2804035506,0.577934820820803,4.44626218023775,0,"(49,60]"
42,4999.58636908291,2000.2815391456,0,5.61635769414584,0,"(39,49]"
21,4999.83829558741,2000.74952819078,1,5.22925900770854,0,"[18,28]"
70,5000.11311197013,1999.34195208706,0.371423545054995,5.27731830604799,0,"(60,70]"
57,5000.62116962966,2000.4486061864,0,3.29189372936418,0,"(49,60]"
19,4999.14513472177,1998.50155866841,0.648838609074781,4.1575803807463,0,"[18,28]"
61,4999.19018262613,2000.13198759011,0.0108260307150241,5.63264997828946,0,"(60,70]"
29,4999.53532461732,2000.56200066923,1,4.69289522895994,1,"(28,39]"
47,5001.09846693773,1999.77802058499,1,4.90047410381813,0,"(39,49]"
65,5000.88950181467,2000.29699615321,1,4.98143059355539,0,"(60,70]"
61,5001.50350894785,2000.04805189818,0,5.46585610957651,1,"(60,70]"
64,4997.87374218271,2000.30608696097,1,5.68508947429113,0,"(60,70]"
27,5000.3330347933,2000.97992423215,0,5.48538109728329,0,"[18,28]"
45,5001.13576283629,2000.79306785643,0.418374190817536,5.40475266526639,0,"(39,49]"
68,5000.24724730089,1999.69207035647,0,4.12503116057702,0,"(60,70]"
41,5000.67103000231,2002.03899829325,0.50951255863596,5.58065352261857,0,"(39,49]"
28,5000.72852418924,1997.54892655237,0.678102803458543,4.32568271841782,0,"[18,28]"
24,4999.673984603,2000.55607995026,1,5.18328677418906,0,"[18,28]"
52,5001.95735226254,1999.94699877747,1,3.79511524994899,0,"(49,60]"
39,5001.00492487885,1999.2873922501,1,6.80308356657594,0,"(28,39]"
25,5000.34122999491,2000.01578342161,0.385506737347996,5.82533726737499,0,"[18,28]"
42,4997.92616012109,1999.82545840777,1,5.91376462996748,0,"(39,49]"
24,4998.5630374205,2000.78022332172,0.860184993022661,6.27120186148166,0,"[18,28]"
59,5000.07013667286,2001.72866307525,0.381238425407899,4.92788721677507,1,"(49,60]"
36,4998.7988211423,2000.09949521355,0,6.32499495612031,0,"(28,39]"
68,5001.72492083612,2000.31318814865,1,6.13657749032411,0,"(60,70]"
52,4999.66465484857,2000.64987610446,0,5.18446215739744,0,"(49,60]"
40,5000.4657754301,1999.62320085361,0.438875658517054,4.90184666911523,0,"(39,49]"
18,4999.29290636182,2000.03061608068,0,5.65124337775802,0,"[18,28]"
69,5001.52959068275,2001.43284670682,0,5.78012424228433,0,"(60,70]"
35,4998.67614936607,2000.3161934897,1,6.47855506723645,0,"(28,39]"
52,5001.84541538805,2000.35093186446,0.092316195691938,4.16224657435062,1,"(49,60]"
51,5001.31039644521,2000.95406114741,1,4.86723142577609,0,"(49,60]"
33,4999.38022087813,2001.09063521638,0,6.74192650445782,1,"(28,39]"
49,4999.5166525198,2001.05238347612,0,5.27262029514804,1,"(39,49]"
24,4999.90961222699,2000.75580862203,0,5.96784995397633,0,"[18,28]"
18,4999.00813075504,1998.4813250277,0,4.50505877636283,0,"[18,28]"
52,4999.115640482,1999.6468526788,1,4.95183820849727,0,"(49,60]"
44,5000.03279635429,2000.3900826517,1,5.5516030751469,0,"(39,49]"
21,5001.21117207319,1999.28732925683,0,3.60502564902826,0,"[18,28]"
69,4999.07918298813,2001.34121822237,0,4.56458225967708,0,"(60,70]"
46,5000.2092602503,2000.5947111587,0.97388968262252,3.54623328772836,0,"(39,49]"
46,5001.07620227081,1999.58231632284,1,4.28891188651521,0,"(39,49]"
54,4999.72445124371,2000.37239215898,0.0252412776779238,4.78446963374545,1,"(49,60]"
21,5001.02557818102,1998.57607844276,0,5.04016056204619,0,"[18,28]"
23,5000.97096473938,2003.05259623159,0,4.72863514844932,0,"[18,28]"
31,5000.72031696774,1999.71852118517,0.319791358889265,4.47805637440559,0,"(28,39]"
31,4998.5795668122,1999.93785535182,0.552633606642019,5.38685587702574,1,"(28,39]"
24,5001.27499620052,2001.90445275109,0.488291634859217,7.26692018646063,1,"[18,28]"
51,5001.07245348566,2001.33460199718,0,3.40025279042252,0,"(49,60]"
41,5001.76662881966,2000.62414498043,1,6.50170440643601,0,"(39,49]"
